<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
US1.AAPL,D,20061002,000000,75.1000000,75.8700000,74.3000000,74.8600000,0
US1.AAPL,D,20061003,000000,74.4500000,74.9500000,73.1900000,74.0800000,0
US1.AAPL,D,20061004,000000,74.1000000,75.4620000,73.1600000,75.3800000,0
US1.AAPL,D,20061005,000000,74.5250000,76.1600000,74.1300000,74.8300000,0
US1.AAPL,D,20061006,000000,74.4200000,75.0400000,73.8100000,74.2200000,0
US1.AAPL,D,20061009,000000,73.8000000,75.0800000,73.5300000,74.6300000,0
US1.AAPL,D,20061010,000000,74.5400000,74.5800000,73.0800000,73.8100000,0
US1.AAPL,D,20061011,000000,73.4200000,73.9800000,72.6000000,73.2300000,0
US1.AAPL,D,20061012,000000,73.6100000,75.3900000,73.6000000,75.2600000,0
US1.AAPL,D,20061013,000000,75.6300000,76.8800000,74.7400000,75.0200000,0
US1.AAPL,D,20061016,000000,75.1900000,75.8800000,74.7890000,75.4000000,0
US1.AAPL,D,20061017,000000,75.0400000,75.2700000,74.0400000,74.2900000,0
US1.AAPL,D,20061018,000000,74.7500000,75.3700000,73.9100000,74.5300000,0
US1.AAPL,D,20061019,000000,79.2600000,79.9500000,78.1600000,78.9900000,0
US1.AAPL,D,20061020,000000,78.9700000,79.9900000,78.6700000,79.9500000,0
US1.AAPL,D,20061023,000000,79.9900000,81.9000000,79.7500000,81.4600000,0
US1.AAPL,D,20061024,000000,81.2100000,81.6800000,80.2000000,81.0500000,0
US1.AAPL,D,20061025,000000,81.3500000,82.0000000,81.0100000,81.6800000,0
US1.AAPL,D,20061026,000000,81.9000000,82.6000000,81.1300000,82.1900000,0
US1.AAPL,D,20061027,000000,81.7500000,82.4500000,80.0100000,80.4100000,0
US1.AAPL,D,20061030,000000,79.9800000,80.9000000,79.5000000,80.4200000,0
US1.AAPL,D,20061031,000000,81.4500000,81.6800000,80.2300000,81.0800000,0
US1.AAPL,D,20061101,000000,81.1000000,81.3800000,78.3600000,79.1600000,0
US1.AAPL,D,20061102,000000,78.9150000,79.3200000,78.5000000,78.9800000,0
US1.AAPL,D,20061103,000000,79.3600000,79.5300000,77.7900000,78.2900000,0
US1.AAPL,D,20061106,000000,78.9500000,80.0600000,78.4300000,79.7100000,0
US1.AAPL,D,20061107,000000,80.4500000,81.0000000,80.1300000,80.5100000,0
US1.AAPL,D,20061108,000000,80.0200000,82.6900000,79.8900000,82.4500000,0
US1.AAPL,D,20061109,000000,82.9100000,84.6900000,82.1200000,83.3400000,0
US1.AAPL,D,20061110,000000,83.5500000,83.6000000,82.5000000,83.1200000,0
US1.AAPL,D,20061113,000000,83.2200000,84.4500000,82.6400000,84.3500000,0
US1.AAPL,D,20061114,000000,84.8000000,85.0000000,83.9000000,85.0000000,0
US1.AAPL,D,20061115,000000,85.0500000,85.9000000,84.0000000,84.0500000,0
US1.AAPL,D,20061116,000000,84.8700000,86.3000000,84.6200000,85.6100000,0
US1.AAPL,D,20061117,000000,85.1450000,85.9400000,85.0000000,85.8500000,0
US1.AAPL,D,20061120,000000,85.4000000,87.0000000,85.2000000,86.4700000,0
US1.AAPL,D,20061121,000000,87.4200000,88.6000000,87.1100000,88.6000000,0
US1.AAPL,D,20061122,000000,88.9900000,90.7500000,87.8500000,90.3100000,0
US1.AAPL,D,20061124,000000,89.5300000,93.0800000,89.5000000,91.6300000,0
US1.AAPL,D,20061127,000000,92.5100000,93.1590000,89.5000000,89.5400000,0
US1.AAPL,D,20061128,000000,90.3650000,91.9700000,89.9100000,91.8100000,0
US1.AAPL,D,20061129,000000,93.0000000,93.1500000,90.2500000,91.8000000,0
US1.AAPL,D,20061130,000000,92.2150000,92.6800000,91.0600000,91.6600000,0
US1.AAPL,D,20061201,000000,91.8000000,92.3300000,90.1000000,91.3200000,0
US1.AAPL,D,20061204,000000,91.8800000,92.0500000,90.5000000,91.1200000,0
US1.AAPL,D,20061205,000000,91.6550000,92.3300000,90.8700000,91.2700000,0
US1.AAPL,D,20061206,000000,90.6450000,91.3900000,89.6700000,89.8300000,0
US1.AAPL,D,20061207,000000,90.0250000,90.5000000,86.9000000,87.0400000,0
US1.AAPL,D,20061208,000000,87.2300000,89.3900000,87.0000000,88.2600000,0
US1.AAPL,D,20061211,000000,88.9000000,89.3000000,88.0500000,88.7500000,0
US1.AAPL,D,20061212,000000,88.6100000,88.8400000,85.5300000,86.1400000,0
US1.AAPL,D,20061213,000000,87.9350000,89.0700000,87.1500000,89.0500000,0
US1.AAPL,D,20061214,000000,89.0500000,90.0000000,88.2600000,88.5500000,0
US1.AAPL,D,20061215,000000,89.0200000,89.2200000,87.3300000,87.7200000,0
US1.AAPL,D,20061218,000000,87.6250000,88.0000000,84.5900000,85.4700000,0
US1.AAPL,D,20061219,000000,84.7300000,86.6800000,83.6200000,86.3100000,0
US1.AAPL,D,20061220,000000,86.4700000,86.6700000,84.7400000,84.7600000,0
US1.AAPL,D,20061221,000000,84.6956000,85.4800000,82.2000000,82.9000000,0
US1.AAPL,D,20061222,000000,83.4600000,84.0391000,81.6000000,82.2000000,0
US1.AAPL,D,20061226,000000,82.1500000,82.5700000,80.8900000,81.5100000,0
US1.AAPL,D,20061227,000000,78.1500000,82.0000000,76.7700000,81.5200000,0
US1.AAPL,D,20061228,000000,80.2200000,81.2500000,79.6500000,80.8700000,0
US1.AAPL,D,20061229,000000,83.9550000,85.4000000,83.3600000,84.8400000,0
US1.AAPL,D,20070103,000000,86.2900000,86.5800000,81.9000000,83.8000000,0
US1.AAPL,D,20070104,000000,84.0500000,85.9500000,83.8200000,85.6600000,0
US1.AAPL,D,20070105,000000,85.7700000,86.2000000,84.4000000,85.0500000,0
US1.AAPL,D,20070108,000000,85.9600000,86.5300000,85.2800000,85.4700000,0
US1.AAPL,D,20070109,000000,86.4500000,92.9800000,85.1500000,92.5700000,0
US1.AAPL,D,20070110,000000,94.7300000,97.8000000,93.4500000,97.0000000,0
US1.AAPL,D,20070111,000000,95.9700000,96.7800000,95.1000000,95.8000000,0
US1.AAPL,D,20070112,000000,94.5900000,95.0600000,93.2300000,94.6200000,0
US1.AAPL,D,20070116,000000,95.6850000,97.2500000,95.4500000,97.1000000,0
US1.AAPL,D,20070117,000000,97.5700000,97.6000000,94.8200000,94.9500000,0
US1.AAPL,D,20070118,000000,92.0950000,92.1100000,89.0500000,89.0700000,0
US1.AAPL,D,20070119,000000,88.6200000,89.6500000,88.1200000,88.5000000,0
US1.AAPL,D,20070122,000000,89.1400000,89.1600000,85.6500000,86.7900000,0
US1.AAPL,D,20070123,000000,85.7300000,87.5100000,85.5100000,85.7000000,0
US1.AAPL,D,20070124,000000,86.6800000,87.1500000,86.0800000,86.7000000,0
US1.AAPL,D,20070125,000000,87.1110000,88.5000000,86.0300000,86.2500000,0
US1.AAPL,D,20070126,000000,87.1150000,87.3700000,84.9900000,85.3800000,0
US1.AAPL,D,20070129,000000,86.3000000,86.6500000,85.5300000,85.9400000,0
US1.AAPL,D,20070130,000000,86.4300000,86.4900000,85.2500000,85.5500000,0
US1.AAPL,D,20070131,000000,84.8450000,86.0000000,84.3500000,85.7300000,0
US1.AAPL,D,20070201,000000,86.2300000,86.2700000,84.7400000,84.7400000,0
US1.AAPL,D,20070202,000000,84.1200000,85.2500000,83.7000000,84.7500000,0
US1.AAPL,D,20070205,000000,84.3000000,85.2300000,83.9400000,83.9400000,0
US1.AAPL,D,20070206,000000,84.4500000,84.4700000,82.8600000,84.1500000,0
US1.AAPL,D,20070207,000000,84.4950000,86.3800000,83.5500000,86.1500000,0
US1.AAPL,D,20070208,000000,85.4300000,86.5100000,85.4100000,86.1800000,0
US1.AAPL,D,20070209,000000,85.8800000,86.2000000,83.2100000,83.2700000,0
US1.AAPL,D,20070212,000000,84.4300000,85.1800000,83.6300000,84.8800000,0
US1.AAPL,D,20070213,000000,85.1600000,85.2900000,84.3000000,84.7000000,0
US1.AAPL,D,20070214,000000,84.6300000,85.6400000,84.5700000,85.3000000,0
US1.AAPL,D,20070215,000000,85.4400000,85.6200000,84.7800000,85.2100000,0
US1.AAPL,D,20070216,000000,85.2500000,85.4100000,84.6600000,84.8300000,0
US1.AAPL,D,20070220,000000,84.6500000,86.1600000,84.1600000,85.9000000,0
US1.AAPL,D,20070221,000000,85.9800000,89.4900000,85.9600000,89.2000000,0
US1.AAPL,D,20070222,000000,90.8000000,90.8100000,88.5300000,89.5100000,0
US1.AAPL,D,20070223,000000,89.1600000,90.3400000,88.8500000,89.0700000,0
US1.AAPL,D,20070226,000000,89.8400000,90.0000000,87.6100000,88.5100000,0
US1.AAPL,D,20070227,000000,86.3000000,87.0800000,83.4100000,83.9300000,0
US1.AAPL,D,20070228,000000,83.0000000,85.6000000,83.0000000,84.6100000,0
US1.AAPL,D,20070301,000000,84.0300000,88.3100000,83.7500000,87.0600000,0
US1.AAPL,D,20070302,000000,86.7700000,87.5400000,85.2100000,85.4100000,0
US1.AAPL,D,20070305,000000,85.8900000,87.5900000,85.7600000,86.3199000,0
US1.AAPL,D,20070306,000000,87.8000000,88.3100000,87.4000000,88.1900000,0
US1.AAPL,D,20070307,000000,88.0500000,88.9700000,87.4500000,87.7200000,0
US1.AAPL,D,20070308,000000,88.5900000,88.7200000,87.4600000,88.0000000,0
US1.AAPL,D,20070309,000000,88.8000000,88.8500000,87.4000000,87.9700000,0
US1.AAPL,D,20070312,000000,88.0700000,89.9900000,87.9900000,89.8700000,0
US1.AAPL,D,20070313,000000,89.4100000,90.6000000,88.4000000,88.4000000,0
US1.AAPL,D,20070314,000000,88.6000000,90.0000000,87.9200000,90.0000000,0
US1.AAPL,D,20070315,000000,89.9600000,90.3600000,89.3100000,89.5700000,0
US1.AAPL,D,20070316,000000,89.5380000,89.9900000,89.3200000,89.5900000,0
US1.AAPL,D,20070319,000000,90.2400000,91.5500000,89.5900000,91.1300000,0
US1.AAPL,D,20070320,000000,91.3500000,91.8400000,91.0600000,91.4800000,0
US1.AAPL,D,20070321,000000,91.9900000,94.0000000,91.6500000,93.8700000,0
US1.AAPL,D,20070322,000000,93.7300000,94.3600000,93.0000000,93.9600000,0
US1.AAPL,D,20070323,000000,93.3500000,94.0700000,93.3000000,93.5200000,0
US1.AAPL,D,20070326,000000,93.9900000,95.9000000,93.3000000,95.8500000,0
US1.AAPL,D,20070327,000000,95.7100000,96.8300000,95.0000000,95.4600000,0
US1.AAPL,D,20070328,000000,94.8800000,95.4000000,93.1500000,93.2400000,0
US1.AAPL,D,20070329,000000,94.1900000,94.1900000,92.2300000,93.7500000,0
US1.AAPL,D,20070330,000000,94.2800000,94.6800000,92.7500000,92.9100000,0
US1.AAPL,D,20070402,000000,94.1400000,94.2500000,93.0200000,93.6500000,0
US1.AAPL,D,20070403,000000,94.1400000,95.2300000,93.7600000,94.5000000,0
US1.AAPL,D,20070404,000000,94.9400000,95.1400000,94.1300000,94.2700000,0
US1.AAPL,D,20070405,000000,94.1200000,94.6800000,93.5200000,94.6800000,0
US1.AAPL,D,20070409,000000,95.2100000,95.3000000,93.0400000,93.6500000,0
US1.AAPL,D,20070410,000000,93.6700000,94.2580000,93.4100000,94.2500000,0
US1.AAPL,D,20070411,000000,93.9000000,93.9500000,92.3300000,92.5900000,0
US1.AAPL,D,20070412,000000,92.0400000,92.3100000,90.7200000,92.1900000,0
US1.AAPL,D,20070413,000000,90.9000000,91.4001000,90.0599000,90.2400000,0
US1.AAPL,D,20070416,000000,90.5700000,91.5000000,90.2500000,91.4300000,0
US1.AAPL,D,20070417,000000,92.0000000,92.3000000,89.7000000,90.3500000,0
US1.AAPL,D,20070418,000000,90.1600000,90.8500000,89.6000000,90.4000000,0
US1.AAPL,D,20070419,000000,90.1200000,91.2500000,89.8300000,90.2700000,0
US1.AAPL,D,20070420,000000,90.8890000,91.1800000,90.5500000,90.9700000,0
US1.AAPL,D,20070423,000000,91.6000000,93.8000000,91.4200000,93.5100000,0
US1.AAPL,D,20070424,000000,93.9600000,94.6000000,91.6000000,93.2400000,0
US1.AAPL,D,20070425,000000,94.2300000,95.4000000,93.8000000,95.3480000,0
US1.AAPL,D,20070426,000000,101.5800000,102.5000000,98.3000000,98.8400000,0
US1.AAPL,D,20070427,000000,98.1800000,99.9500000,97.6900000,99.9200000,0
US1.AAPL,D,20070430,000000,100.0900000,101.0000000,99.6700000,99.8000000,0
US1.AAPL,D,20070501,000000,99.5900000,100.3500000,98.5500000,99.4700000,0
US1.AAPL,D,20070502,000000,99.6500000,100.5400000,99.4700000,100.3900000,0
US1.AAPL,D,20070503,000000,100.7300000,101.4500000,100.0100000,100.4000000,0
US1.AAPL,D,20070504,000000,100.8000000,101.6000000,100.5000000,100.8100000,0
US1.AAPL,D,20070507,000000,101.0800000,104.3500000,101.0100000,103.9200000,0
US1.AAPL,D,20070508,000000,103.4700000,105.1500000,103.4200000,105.0600000,0
US1.AAPL,D,20070509,000000,104.9100000,106.9600000,104.8900000,106.8800000,0
US1.AAPL,D,20070510,000000,106.6300000,108.8400000,105.9200000,107.3400000,0
US1.AAPL,D,20070511,000000,107.7400000,109.1300000,106.7800000,108.7400000,0
US1.AAPL,D,20070514,000000,109.6200000,110.0000000,108.2500000,109.3600000,0
US1.AAPL,D,20070515,000000,109.5700000,110.2000000,106.4800000,107.5200000,0
US1.AAPL,D,20070516,000000,108.5300000,108.8300000,103.4200000,107.3400000,0
US1.AAPL,D,20070517,000000,107.1500000,109.8700000,107.1500000,109.4400000,0
US1.AAPL,D,20070518,000000,110.2300000,110.6400000,109.7700000,110.0200000,0
US1.AAPL,D,20070521,000000,110.3100000,112.4500000,110.0500000,111.9800000,0
US1.AAPL,D,20070522,000000,112.4900000,113.7500000,112.0100000,113.5400000,0
US1.AAPL,D,20070523,000000,114.0200000,115.0000000,112.5900000,112.8900000,0
US1.AAPL,D,20070524,000000,112.8100000,114.4600000,110.3700000,110.6900000,0
US1.AAPL,D,20070525,000000,112.0100000,113.7800000,111.5000000,113.6200000,0
US1.AAPL,D,20070529,000000,114.4500000,114.8600000,112.6900000,114.3500000,0
US1.AAPL,D,20070530,000000,114.3000000,118.8800000,113.5300000,118.7700000,0
US1.AAPL,D,20070531,000000,120.0700000,122.1700000,119.5410000,121.1910000,0
US1.AAPL,D,20070601,000000,121.1000000,121.1900000,118.2900000,118.4000000,0
US1.AAPL,D,20070604,000000,118.6300000,121.7300000,117.9000000,121.3300000,0
US1.AAPL,D,20070605,000000,121.4100000,122.6900000,120.5000000,122.6700000,0
US1.AAPL,D,20070606,000000,122.3000000,124.0500000,121.9500000,123.6400000,0
US1.AAPL,D,20070607,000000,124.9900000,127.6100000,123.1900000,124.0690000,0
US1.AAPL,D,20070608,000000,125.8250000,125.8300000,122.2900000,124.4900000,0
US1.AAPL,D,20070611,000000,126.0000000,126.1500000,119.5400000,120.1900000,0
US1.AAPL,D,20070612,000000,119.3500000,121.7100000,118.3100000,120.3800000,0
US1.AAPL,D,20070613,000000,121.1500000,121.1900000,115.4000000,117.5000000,0
US1.AAPL,D,20070614,000000,117.2000000,119.4500000,116.4200000,118.7500000,0
US1.AAPL,D,20070615,000000,120.6400000,120.6700000,119.8600000,120.5000000,0
US1.AAPL,D,20070618,000000,123.2800000,125.1800000,122.5400000,125.0900000,0
US1.AAPL,D,20070619,000000,124.6900000,125.0100000,122.9100000,123.6600000,0
US1.AAPL,D,20070620,000000,123.8700000,124.6600000,121.5000000,121.5500000,0
US1.AAPL,D,20070621,000000,121.7000000,124.2900000,120.7200000,123.9000000,0
US1.AAPL,D,20070622,000000,123.8500000,124.4500000,122.3800000,123.0000000,0
US1.AAPL,D,20070625,000000,124.1900000,125.0900000,121.0600000,122.3400000,0
US1.AAPL,D,20070626,000000,123.9100000,124.0000000,118.7200000,119.6500000,0
US1.AAPL,D,20070627,000000,120.6000000,122.0400000,119.2600000,121.8900000,0
US1.AAPL,D,20070628,000000,122.3600000,122.4900000,120.0000000,120.5600000,0
US1.AAPL,D,20070629,000000,121.9700000,124.0000000,121.0900000,122.0400000,0
US1.AAPL,D,20070702,000000,121.0500000,122.0900000,119.3000000,121.2600000,0
US1.AAPL,D,20070703,000000,122.0000000,127.4000000,121.5000000,127.1700000,0
US1.AAPL,D,20070705,000000,128.8000000,132.9700000,128.6900000,132.7500000,0
US1.AAPL,D,20070706,000000,133.1300000,133.3400000,130.4000000,132.3000000,0
US1.AAPL,D,20070709,000000,132.3800000,132.9000000,129.1800000,130.3301000,0
US1.AAPL,D,20070710,000000,128.8800000,134.5000000,128.8100000,132.3500000,0
US1.AAPL,D,20070711,000000,132.0700000,133.7000000,131.3100000,132.3900000,0
US1.AAPL,D,20070712,000000,133.8500000,134.2400000,132.3900000,134.0699000,0
US1.AAPL,D,20070713,000000,135.0300000,137.8500000,134.5200000,137.7300000,0
US1.AAPL,D,20070716,000000,138.3900000,139.9800000,137.5000000,138.1000000,0
US1.AAPL,D,20070717,000000,138.3000000,139.6000000,137.5000000,138.9099000,0
US1.AAPL,D,20070718,000000,138.1900000,138.4400000,136.0400000,138.1200000,0
US1.AAPL,D,20070719,000000,140.3000000,140.8100000,139.6500000,140.0000000,0
US1.AAPL,D,20070720,000000,141.6500000,144.1800000,140.0000000,143.7500000,0
US1.AAPL,D,20070723,000000,143.3100000,145.2200000,140.9300000,143.7000000,0
US1.AAPL,D,20070724,000000,138.8800000,141.0000000,134.1500000,134.8899000,0
US1.AAPL,D,20070725,000000,137.3500000,138.3600000,135.0000000,137.2600000,0
US1.AAPL,D,20070726,000000,145.9100000,148.5000000,142.0500000,146.0000000,0
US1.AAPL,D,20070727,000000,146.1900000,148.9200000,143.7800000,143.8500000,0
US1.AAPL,D,20070730,000000,144.3300000,145.4500000,139.5700000,141.4300000,0
US1.AAPL,D,20070731,000000,142.9900000,143.4800000,131.5200000,131.7600000,0
US1.AAPL,D,20070801,000000,133.6400000,135.3800000,127.7700000,135.0000000,0
US1.AAPL,D,20070802,000000,136.6500000,136.9600000,134.1500000,136.4900000,0
US1.AAPL,D,20070803,000000,135.2600000,135.9500000,131.5000000,131.8499000,0
US1.AAPL,D,20070806,000000,132.9000000,135.2700000,128.3000000,135.2500000,0
US1.AAPL,D,20070807,000000,134.9400000,137.2400000,132.6300000,135.0301000,0
US1.AAPL,D,20070808,000000,136.7600000,136.8600000,132.0000000,134.0100000,0
US1.AAPL,D,20070809,000000,131.1100000,133.0000000,125.0900000,126.3900000,0
US1.AAPL,D,20070810,000000,123.1200000,127.7500000,120.3000000,125.0000000,0
US1.AAPL,D,20070813,000000,128.3200000,129.3500000,126.5000000,127.7900000,0
US1.AAPL,D,20070814,000000,128.2900000,128.3000000,123.7100000,124.0300000,0
US1.AAPL,D,20070815,000000,122.7400000,124.8600000,119.6500000,119.9000000,0
US1.AAPL,D,20070816,000000,117.0100000,118.5000000,111.6200000,117.0500000,0
US1.AAPL,D,20070817,000000,122.0100000,123.5000000,119.8200000,122.0600000,0
US1.AAPL,D,20070820,000000,123.9600000,124.5000000,120.5000000,122.2200000,0
US1.AAPL,D,20070821,000000,122.2100000,128.9600000,121.0000000,127.5700000,0
US1.AAPL,D,20070822,000000,131.2200000,132.7500000,130.3300000,132.5100000,0
US1.AAPL,D,20070823,000000,133.0900000,133.3400000,129.7600000,131.0700000,0
US1.AAPL,D,20070824,000000,130.5300000,135.3700000,129.8100000,135.3000000,0
US1.AAPL,D,20070827,000000,133.3907000,134.6600000,132.1000000,132.2500000,0
US1.AAPL,D,20070828,000000,130.9900000,132.4100000,126.6300000,126.8200000,0
US1.AAPL,D,20070829,000000,129.8800000,134.1800000,129.5400000,134.0800000,0
US1.AAPL,D,20070830,000000,132.6700000,138.2500000,132.3000000,136.2500000,0
US1.AAPL,D,20070831,000000,139.4900000,139.6500000,137.4100000,138.4800000,0
US1.AAPL,D,20070904,000000,139.9400000,145.7300000,139.8400000,144.1600000,0
US1.AAPL,D,20070905,000000,144.9700000,145.8400000,136.1000000,136.7600000,0
US1.AAPL,D,20070906,000000,135.5600000,137.5700000,132.7100000,135.0100000,0
US1.AAPL,D,20070907,000000,132.0100000,132.3000000,130.0000000,131.7700000,0
US1.AAPL,D,20070910,000000,136.9950000,138.0400000,133.9500000,136.7100000,0
US1.AAPL,D,20070911,000000,137.9000000,138.3000000,133.7500000,135.4900000,0
US1.AAPL,D,20070912,000000,135.9900000,139.4000000,135.7500000,136.8500000,0
US1.AAPL,D,20070913,000000,138.8300000,139.0000000,136.6500000,137.2000000,0
US1.AAPL,D,20070914,000000,136.5700000,138.9800000,136.2000000,138.8100000,0
US1.AAPL,D,20070917,000000,138.9900000,140.5900000,137.6000000,138.4100000,0
US1.AAPL,D,20070918,000000,139.0600000,142.8500000,137.8300000,140.9200000,0
US1.AAPL,D,20070919,000000,143.0200000,143.1600000,139.4000000,140.7699000,0
US1.AAPL,D,20070920,000000,140.1500000,141.7900000,139.3200000,140.3100000,0
US1.AAPL,D,20070921,000000,141.1400000,144.6500000,140.3100000,144.1500000,0
US1.AAPL,D,20070924,000000,146.7300000,149.8500000,146.6500000,148.2800000,0
US1.AAPL,D,20070925,000000,146.8400000,153.2200000,146.8200000,153.1800000,0
US1.AAPL,D,20070926,000000,154.4700000,155.0000000,151.2500000,152.7700000,0
US1.AAPL,D,20070927,000000,153.7700000,154.5200000,152.3200000,154.5000000,0
US1.AAPL,D,20070928,000000,153.4400000,154.6000000,152.7500000,153.4700000,0
US1.AAPL,D,20071001,000000,154.6300000,157.4100000,152.9300000,156.3390000,0
US1.AAPL,D,20071002,000000,156.5500000,158.5900000,155.8900000,158.4500000,0
US1.AAPL,D,20071003,000000,157.7800000,159.1800000,157.0100000,157.9201000,0
US1.AAPL,D,20071004,000000,158.0000000,158.0800000,153.5000000,156.2400000,0
US1.AAPL,D,20071005,000000,158.3700000,161.5800000,157.7000000,161.4499000,0
US1.AAPL,D,20071008,000000,163.4900000,167.9100000,162.9700000,167.9100000,0
US1.AAPL,D,20071009,000000,170.2000000,171.1100000,166.6800000,167.8600000,0
US1.AAPL,D,20071010,000000,167.5500000,167.8800000,165.6000000,166.7900000,0
US1.AAPL,D,20071011,000000,169.4900000,171.8800000,153.2100000,162.2300000,0
US1.AAPL,D,20071012,000000,163.0100000,167.2800000,161.8000000,167.2537000,0
US1.AAPL,D,20071015,000000,167.9800000,169.5700000,163.5000000,166.9800000,0
US1.AAPL,D,20071016,000000,165.5400000,170.1800000,165.1500000,169.5800000,0
US1.AAPL,D,20071017,000000,172.6900000,173.0400000,169.1800000,172.7500000,0
US1.AAPL,D,20071018,000000,171.5000000,174.1900000,171.0500000,173.5000000,0
US1.AAPL,D,20071019,000000,174.2400000,174.6300000,170.0000000,170.4200000,0
US1.AAPL,D,20071022,000000,170.3500000,174.9000000,169.9601000,174.3600000,0
US1.AAPL,D,20071023,000000,188.5600000,188.6000000,182.7600000,186.1600000,0
US1.AAPL,D,20071024,000000,185.8100000,187.2100000,179.2400000,185.9300000,0
US1.AAPL,D,20071025,000000,184.8700000,185.9000000,181.6600000,182.7800000,0
US1.AAPL,D,20071026,000000,185.2900000,185.3700000,182.8800000,184.7000000,0
US1.AAPL,D,20071029,000000,185.4500000,186.5900000,184.7000000,185.0900000,0
US1.AAPL,D,20071030,000000,186.1800000,189.3700000,184.7300000,187.0000000,0
US1.AAPL,D,20071031,000000,187.6300000,190.1200000,184.9500000,189.9500000,0
US1.AAPL,D,20071101,000000,188.6000000,190.1000000,186.6100000,187.4400000,0
US1.AAPL,D,20071102,000000,189.2100000,189.4400000,183.4900000,187.8700000,0
US1.AAPL,D,20071105,000000,185.2900000,188.9600000,184.2400000,186.1800000,0
US1.AAPL,D,20071106,000000,187.0500000,192.0000000,185.2700000,191.7900000,0
US1.AAPL,D,20071107,000000,190.6100000,192.6800000,186.1300000,186.2999000,0
US1.AAPL,D,20071108,000000,186.6700000,186.9000000,167.7700000,175.4663000,0
US1.AAPL,D,20071109,000000,171.1500000,175.1200000,165.2100000,165.3700000,0
US1.AAPL,D,20071112,000000,165.2800000,167.7000000,150.6300000,153.7600000,0
US1.AAPL,D,20071113,000000,160.8500000,170.9800000,153.7600000,169.9600000,0
US1.AAPL,D,20071114,000000,177.1600000,177.5700000,163.7400000,166.1100000,0
US1.AAPL,D,20071115,000000,166.3900000,169.5900000,160.3000000,164.3000000,0
US1.AAPL,D,20071116,000000,165.3000000,167.0200000,159.3300000,166.3900000,0
